,observation_date,DGS3MO,DGS6MO,DGS1,DGS2,DGS3,DGS5,DGS7,DGS10,beta_0,beta_1,beta_2,lambda
1342,2019-05-31,2.35,2.35,2.21,1.95,1.9,1.93,2.03,2.14,2.755212366591749,-0.42229739273046996,-1.8791165867726536,0.30303030303030304
1343,2019-06-03,2.35,2.31,2.11,1.82,1.79,1.83,1.95,2.07,2.818684527384323,-0.5312478774038885,-2.23490043083887,0.30303030303030304
1344,2019-06-04,2.35,2.29,2.11,1.88,1.84,1.89,2.01,2.12,2.8651797640235372,-0.5788203401011919,-2.1408382642804957,0.30303030303030304
1345,2019-06-05,2.35,2.25,2.04,1.83,1.81,1.86,2.0,2.12,2.9653792057518906,-0.7113082783843059,-2.345365778442564,0.30303030303030304
1346,2019-06-06,2.33,2.22,2.02,1.88,1.85,1.88,2.01,2.12,2.873750529663597,-0.6385638833896283,-2.0926788446958873,0.30303030303030304
1347,2019-06-07,2.28,2.15,1.97,1.85,1.82,1.85,1.97,2.09,2.856705898766847,-0.6706957788378957,-2.105634697014317,0.30303030303030304
1348,2019-06-10,2.29,2.21,2.03,1.9,1.87,1.91,2.03,2.15,2.8763428974511593,-0.6603659520822616,-1.9779097634388227,0.30303030303030304
1349,2019-06-11,2.27,2.21,2.05,1.93,1.87,1.92,2.03,2.15,2.845923108753288,-0.6268036719514366,-1.9118199462342564,0.30303030303030304
1350,2019-06-12,2.24,2.2,2.02,1.88,1.83,1.88,2.0,2.13,2.8508759817240974,-0.6618284264920453,-1.9768474999612387,0.30303030303030304
1351,2019-06-13,2.19,2.18,2.0,1.83,1.78,1.84,1.96,2.1,2.8334506643889394,-0.680607897337795,-2.015154029933237,0.30303030303030304
1352,2019-06-14,2.2,2.18,2.0,1.84,1.79,1.85,1.96,2.09,2.7863421488291182,-0.6305362848901716,-1.9268427188223383,0.30303030303030304
1353,2019-06-17,2.23,2.2,2.03,1.86,1.8,1.85,1.96,2.09,2.7910469357298315,-0.600909715143217,-1.9837134909632843,0.30303030303030304
1354,2019-06-18,2.22,2.2,2.04,1.86,1.8,1.83,1.93,2.06,2.7003416871119237,-0.5099930733024546,-1.8837152909764137,0.30303030303030304
1355,2019-06-19,2.18,2.11,1.96,1.74,1.7,1.77,1.89,2.03,2.876681562750321,-0.7486522054759314,-2.325014943169651,0.30303030303030304
1356,2019-06-20,2.14,2.04,1.91,1.72,1.69,1.74,1.87,2.01,2.875164748069814,-0.7911527664184786,-2.3367955002759375,0.30303030303030304
1357,2019-06-21,2.11,2.05,1.95,1.77,1.74,1.8,1.93,2.07,2.902372957586169,-0.8198945840421312,-2.1827661002090544,0.30303030303030304
1358,2019-06-24,2.13,2.1,1.92,1.72,1.69,1.75,1.88,2.02,2.812864577897657,-0.7323819292119371,-2.161302948750895,0.30303030303030304
1359,2019-06-25,2.12,2.1,1.93,1.71,1.67,1.73,1.86,2.0,2.7932146498646024,-0.7109795861134971,-2.1927137791476787,0.30303030303030304
1360,2019-06-26,2.15,2.12,1.96,1.77,1.74,1.8,1.92,2.05,2.796926257126544,-0.6905545599017812,-2.030740304026301,0.30303030303030304
1361,2019-06-27,2.14,2.12,1.93,1.74,1.71,1.76,1.88,2.01,2.7251094642579807,-0.6365117447575585,-1.9902554293224821,0.30303030303030304
1362,2019-06-28,2.12,2.09,1.92,1.75,1.71,1.76,1.87,2.0,2.697895727640696,-0.6232864337370063,-1.9408476431380264,0.30303030303030304
1363,2019-07-01,2.21,2.1,1.94,1.78,1.74,1.79,1.9,2.03,2.8209079436792437,-0.6855993515765211,-2.1853969426960704,0.30303030303030304
1364,2019-07-02,2.2,2.09,1.91,1.77,1.71,1.75,1.85,1.98,2.7218665007793597,-0.599928370376273,-2.1210186127908255,0.30303030303030304
1365,2019-07-03,2.21,2.08,1.91,1.77,1.71,1.74,1.83,1.96,2.687629050945944,-0.5594026477536742,-2.117853271429164,0.30303030303030304
1366,2019-07-05,2.23,2.14,1.98,1.87,1.82,1.84,1.93,2.04,2.6513047617676313,-0.4877497809990316,-1.7657073800538254,0.30303030303030304
1367,2019-07-08,2.26,2.14,1.99,1.88,1.84,1.86,1.94,2.05,2.6725491981540497,-0.4908119470873369,-1.7938388081948466,0.30303030303030304
1368,2019-07-09,2.26,2.15,2.0,1.92,1.88,1.88,1.96,2.07,2.6366504857458883,-0.4490628815938815,-1.6502453807177013,0.30303030303030304
1369,2019-07-10,2.2,2.07,1.93,1.82,1.79,1.82,1.93,2.07,2.8531654276140497,-0.7272489766468208,-2.1160317525515744,0.30303030303030304
1370,2019-07-11,2.17,2.08,1.97,1.85,1.84,1.88,1.99,2.13,2.88641322445681,-0.7671238017426261,-1.9672842802243402,0.30303030303030304
1371,2019-07-12,2.14,2.07,1.96,1.84,1.81,1.86,1.98,2.12,2.895388377815877,-0.7924872816995491,-2.0092340208373174,0.30303030303030304
1372,2019-07-15,2.16,2.06,1.95,1.83,1.8,1.84,1.96,2.09,2.866599420321004,-0.7568418130036219,-2.043148236288339,0.30303030303030304
1373,2019-07-16,2.15,2.06,2.0,1.87,1.84,1.88,2.0,2.13,2.907123945893178,-0.7811071471898213,-2.012725208628494,0.30303030303030304
1374,2019-07-17,2.14,2.04,1.95,1.83,1.8,1.83,1.94,2.06,2.78020118301157,-0.6831772103042245,-1.9180169052359217,0.30303030303030304
1375,2019-07-18,2.05,2.01,1.9,1.77,1.74,1.78,1.89,2.04,2.763888435378719,-0.7361863942323736,-1.9134915459863127,0.30303030303030304
1376,2019-07-19,2.06,2.03,1.94,1.8,1.77,1.8,1.91,2.05,2.7348569571581125,-0.6846094205234602,-1.8269636648094643,0.30303030303030304
1377,2019-07-22,2.09,2.08,1.95,1.8,1.77,1.8,1.92,2.05,2.7141335719379374,-0.6436707593583781,-1.7980976333737695,0.30303030303030304
1378,2019-07-23,2.06,2.09,1.97,1.83,1.79,1.83,1.94,2.08,2.7047126446666376,-0.640885632421303,-1.674755327169946,0.30303030303030304
1379,2019-07-24,2.1,2.08,1.98,1.83,1.79,1.82,1.93,2.05,2.6879551688221186,-0.5984320304333398,-1.743047950793965,0.30303030303030304
1380,2019-07-25,2.1,2.08,1.99,1.86,1.83,1.85,1.95,2.08,2.6886879275324054,-0.5959533544531015,-1.651833793153314,0.30303030303030304
1381,2019-07-26,2.12,2.1,2.0,1.86,1.83,1.85,1.95,2.08,2.6916967891680206,-0.5831169740406498,-1.6799891020652005,0.30303030303030304
1382,2019-07-29,2.12,2.1,1.98,1.85,1.81,1.84,1.93,2.06,2.6557854135578185,-0.5554429132760201,-1.6555362201086683,0.30303030303030304
1383,2019-07-30,2.08,2.07,1.97,1.85,1.82,1.84,1.93,2.06,2.6257294913779305,-0.5542821882976902,-1.5491358511378432,0.30303030303030304
1384,2019-07-31,2.08,2.1,2.0,1.89,1.84,1.84,1.92,2.02,2.434167802553301,-0.3486971225197104,-1.2306378715027453,0.30303030303030304
1385,2019-08-01,2.07,2.04,1.88,1.73,1.67,1.68,1.77,1.9,2.483674269594549,-0.44671911501849754,-1.7596804039898306,0.30303030303030304
1386,2019-08-02,2.06,2.02,1.85,1.72,1.67,1.66,1.75,1.86,2.3737304667899686,-0.35972308344384707,-1.591569640429165,0.30303030303030304
1387,2019-08-05,2.05,1.99,1.78,1.59,1.55,1.55,1.63,1.75,2.31740906206729,-0.3409963081176674,-1.818813883675752,0.30303030303030304
1388,2019-08-06,2.05,2.0,1.8,1.6,1.54,1.53,1.62,1.73,2.2847166379821613,-0.29372249265664513,-1.8278516874594917,0.30303030303030304
1389,2019-08-07,2.02,1.95,1.75,1.59,1.51,1.52,1.6,1.71,2.2788279273642043,-0.32473884405223563,-1.8312650926384602,0.30303030303030304
1390,2019-08-08,2.02,1.96,1.79,1.62,1.54,1.54,1.62,1.72,2.251383025453732,-0.2803764209213232,-1.7406559159352268,0.30303030303030304
1391,2019-08-09,2.0,1.95,1.78,1.63,1.58,1.57,1.65,1.74,2.2106661234753133,-0.26480165572441483,-1.5257716831999317,0.30303030303030304
1392,2019-08-12,2.0,1.94,1.75,1.58,1.51,1.49,1.56,1.65,2.102008358036676,-0.1628273052428266,-1.5917759507753706,0.30303030303030304
1393,2019-08-13,2.0,1.96,1.86,1.66,1.6,1.57,1.62,1.68,2.0106621078317657,-0.03175452551279889,-1.2726509155162953,0.30303030303030304
1394,2019-08-14,1.96,1.92,1.79,1.58,1.53,1.51,1.55,1.59,1.8697200762435768,0.04796921779230112,-1.1581453426207164,0.30303030303030304
1395,2019-08-15,1.91,1.86,1.72,1.48,1.44,1.42,1.47,1.52,1.8668624678124286,-0.007201613055343614,-1.3454289665431602,0.30303030303030304
1396,2019-08-16,1.87,1.85,1.71,1.48,1.44,1.42,1.49,1.55,1.9255492550031799,-0.09004216277718508,-1.3660346814787436,0.30303030303030304
1397,2019-08-19,1.94,1.9,1.75,1.53,1.49,1.47,1.54,1.6,1.993372987242197,-0.10081899493486603,-1.4142191407897473,0.30303030303030304
1398,2019-08-20,1.94,1.89,1.72,1.5,1.44,1.42,1.49,1.55,1.9553540219683607,-0.07019806308457067,-1.4993363568179354,0.30303030303030304
1399,2019-08-21,1.97,1.9,1.77,1.56,1.5,1.47,1.54,1.59,1.9863128100280225,-0.06284761462993337,-1.4587622863150427,0.30303030303030304
1400,2019-08-22,2.0,1.91,1.79,1.61,1.53,1.5,1.56,1.62,2.026237297560373,-0.07100999113672102,-1.4945911532764722,0.30303030303030304
1401,2019-08-23,1.97,1.87,1.73,1.51,1.43,1.4,1.46,1.52,1.953448332629336,-0.0402779751716944,-1.6331374019281508,0.30303030303030304
1402,2019-08-26,2.01,1.9,1.75,1.54,1.47,1.43,1.49,1.54,1.9428967979329643,-0.0018592719229939547,-1.5574505353211152,0.30303030303030304
1403,2019-08-27,1.98,1.94,1.77,1.53,1.43,1.4,1.44,1.49,1.7897251945944679,0.1478655052326734,-1.3849237728970456,0.30303030303030304
1404,2019-08-28,1.99,1.89,1.74,1.5,1.42,1.37,1.42,1.47,1.836426440444019,0.09248884909238497,-1.5497564525497438,0.30303030303030304
1405,2019-08-29,1.99,1.89,1.75,1.53,1.44,1.4,1.46,1.5,1.8804852859171701,0.053093586299096995,-1.536512450281458,0.30303030303030304
